enrollment_id,student_id,course_id,semester_id
3216,302,32,2
3217,302,23,3
3218,302,24,4
3219,303,21,1
3220,303,31,1
3221,303,33,1
3222,303,34,1
3223,303,25,1
3224,303,22,2
3225,303,32,2
3226,303,23,3
3227,303,24,4
3228,304,21,1
3229,304,31,1
3230,304,33,1
3231,304,34,1
3232,304,25,1
3233,304,22,2
3234,304,32,2
3235,304,23,3
3236,304,24,4
3237,305,21,1
3238,305,31,1
3239,305,33,1
3240,305,34,1
3241,305,25,1
3242,305,22,2
3243,305,32,2
3244,305,23,3
3245,305,24,4
3246,306,21,1
3247,306,31,1
3248,306,33,1
3249,306,34,1
3250,306,25,1
3251,306,22,2
3252,306,32,2
3253,306,23,3
3254,306,24,4
3255,307,21,1
3256,307,31,1
3257,307,33,1
3258,307,34,1
3259,307,25,1
3260,307,22,2
3261,307,32,2
3262,307,23,3
3263,307,24,4
3264,308,21,1
3265,308,31,1
3266,308,33,1
3267,308,34,1
3268,308,25,1
3269,308,22,2
3270,308,32,2
3271,308,23,3
3272,308,24,4
3273,309,21,1
3274,309,31,1
3275,309,33,1
3276,309,34,1
3277,309,25,1
3278,309,22,2
3279,309,32,2
3280,309,23,3
3281,309,24,4
3282,310,21,1
3283,310,31,1
3284,310,33,1
3285,310,34,1
3286,310,25,1
3287,310,22,2
3288,310,32,2
3289,310,23,3
3290,310,24,4
3291,311,21,1
3292,311,31,1
3293,311,33,1
3294,311,34,1
3295,311,25,1
3296,311,22,2
3297,311,32,2
3298,311,23,3
3299,311,24,4
3300,312,21,1
3301,312,31,1
3302,312,33,1
3303,312,34,1
3304,312,25,1
3305,312,22,2
3306,312,32,2
3307,312,23,3
3308,312,24,4
3309,313,21,1
3310,313,31,1
3311,313,33,1
3312,313,34,1
3313,313,25,1
3314,313,22,2
3315,313,32,2
3316,313,23,3
3317,313,24,4
3318,314,21,1
3319,314,31,1
3320,314,33,1
3321,314,34,1
3322,314,25,1
3323,314,22,2
3324,314,32,2
3325,314,23,3
3326,314,24,4
3327,315,21,1
3328,315,31,1
3329,315,33,1
3330,315,34,1
3331,315,25,1
3332,315,22,2
3333,315,32,2
3334,315,23,3
3335,315,24,4
3336,316,21,1
3337,316,31,1
3338,316,33,1
3339,316,34,1
3340,316,25,1
3341,316,22,2
3342,316,32,2
3343,316,23,3
3344,316,24,4
3345,317,21,1
3346,317,31,1
3347,317,33,1
3348,317,34,1
3349,317,25,1
3350,317,22,2
3351,317,32,2
3352,317,23,3
3353,317,24,4
3354,318,21,1
3355,318,31,1
3356,318,33,1
3357,318,34,1
3358,318,25,1
3359,318,22,2
3360,318,32,2
3361,318,23,3
3362,318,24,4
3363,319,21,1
3364,319,31,1
3365,319,33,1
3366,319,34,1
3367,319,25,1
3368,319,22,2
3369,319,32,2
3370,319,23,3
3371,319,24,4
3372,320,21,1
3373,320,31,1
3374,320,33,1
3375,320,34,1
3376,320,25,1
3377,320,22,2
3378,320,32,2
3379,320,23,3
3380,320,24,4
3381,321,21,1
3382,321,31,1
3383,321,33,1
3384,321,34,1
3385,321,25,1
3386,321,22,2
3387,321,32,2
3388,321,23,3
3389,321,24,4
3390,322,21,1
3391,322,31,1
3392,322,33,1
3393,322,34,1
3394,322,25,1
3395,322,22,2
3396,322,32,2
3397,322,23,3
3398,322,24,4
3399,323,21,1
3400,323,31,1
3401,323,33,1
3402,323,34,1
3403,323,25,1
3404,323,22,2
3405,323,32,2
3406,323,23,3
3407,323,24,4
3408,324,21,1
3409,324,31,1
3410,324,33,1
3411,324,34,1
3412,324,25,1
3413,324,22,2
3414,324,32,2
3415,324,23,3
3416,324,24,4
3417,325,21,1
3418,325,31,1
3419,325,33,1
3420,325,34,1
3421,325,25,1
3422,325,22,2
3423,325,32,2
3424,325,23,3
3425,325,24,4
3426,326,21,1
3427,326,31,1
3428,326,33,1
3429,326,34,1
3430,326,25,1
3431,326,22,2
3432,326,32,2
3433,326,23,3
3434,326,24,4
3435,327,21,1
3436,327,31,1
3437,327,33,1
3438,327,34,1
3439,327,25,1
3440,327,22,2
3441,327,32,2
3442,327,23,3
3443,327,24,4
3444,328,21,1
3445,328,31,1
3446,328,33,1
3447,328,34,1
3448,328,25,1
3449,328,22,2
3450,328,32,2
3451,328,23,3
3452,328,24,4
3453,329,21,1
3454,329,31,1
3455,329,33,1
3456,329,34,1
3457,329,25,1
3458,329,22,2
3459,329,32,2
3460,329,23,3
3461,329,24,4
3462,330,21,1
3463,330,31,1
3464,330,33,1
3465,330,34,1
3466,330,25,1
3467,330,22,2
3468,330,32,2
3469,330,23,3
3470,330,24,4
3471,331,21,1
3472,331,31,1
3473,331,33,1
3474,331,34,1
3475,331,25,1
3476,331,22,2
3477,331,32,2
3478,331,23,3
3479,331,24,4
3480,332,21,1
3481,332,31,1
3482,332,33,1
3483,332,34,1
3484,332,25,1
3485,332,22,2
3486,332,32,2
3487,332,23,3
3488,332,24,4
3489,333,21,1
3490,333,31,1
3491,333,33,1
3492,333,34,1
3493,333,25,1
3494,333,22,2
3495,333,32,2
3496,333,23,3
3497,333,24,4
3498,334,21,1
3499,334,31,1
3500,334,33,1
3501,334,34,1
3502,334,25,1
3503,334,22,2
3504,334,32,2
3505,334,23,3
3506,334,24,4
3507,335,21,1
3508,335,31,1
3509,335,33,1
3510,335,34,1
3511,335,25,1
3512,335,22,2
3513,335,32,2
3514,335,23,3
3515,335,24,4
3516,336,21,1
3517,336,31,1
3518,336,33,1
3519,336,34,1
3520,336,25,1
3521,336,22,2
3522,336,32,2
3523,336,23,3
3524,336,24,4
3525,337,21,1
3526,337,31,1
3527,337,33,1
3528,337,34,1
3529,337,25,1
3530,337,22,2
3531,337,32,2
3532,337,23,3
3533,337,24,4
3534,338,21,1
3535,338,31,1
3536,338,33,1
3537,338,34,1
3538,338,25,1
3539,338,22,2
3540,338,32,2
3541,338,23,3
3542,338,24,4
3543,339,21,1
3544,339,31,1
3545,339,33,1
3546,339,34,1
3547,339,25,1
3548,339,22,2
3549,339,32,2
3550,339,23,3
3551,339,24,4
3552,340,21,1
3553,340,31,1
3554,340,33,1
3555,340,34,1
3556,340,25,1
3557,340,22,2
3558,340,32,2
3559,340,23,3
3560,340,24,4
3561,341,21,1
3562,341,31,1
3563,341,33,1
3564,341,34,1
3565,341,25,1
3566,341,22,2
3567,341,32,2
3568,341,23,3
3569,341,24,4
3570,342,21,1
3571,342,31,1
3572,342,33,1
3573,342,34,1
3574,342,25,1
3575,342,22,2
3576,342,32,2
3577,342,23,3
3578,342,24,4
3579,343,21,1
3580,343,31,1
3581,343,33,1
3582,343,34,1
3583,343,25,1
3584,343,22,2
3585,343,32,2
3586,343,23,3
3587,343,24,4
3588,344,21,1
3589,344,31,1
3590,344,33,1
3591,344,34,1
3592,344,25,1
3593,344,22,2
3594,344,32,2
3595,344,23,3
3596,344,24,4
3597,345,21,1
3598,345,31,1
3599,345,33,1
3600,345,34,1
3601,345,25,1
3602,345,22,2
3603,345,32,2
3604,345,23,3
3605,345,24,4
3606,346,21,1
3607,346,31,1
3608,346,33,1
3609,346,34,1
3610,346,25,1
3611,346,22,2
3612,346,32,2
3613,346,23,3
3614,346,24,4
3615,347,21,1
3616,347,31,1
3617,347,33,1
3618,347,34,1
3619,347,25,1
3620,347,22,2
3621,347,32,2
3622,347,23,3
3623,347,24,4
3624,348,21,1
3625,348,31,1
3626,348,33,1
3627,348,34,1
3628,348,25,1
3629,348,22,2
3630,348,32,2
3631,348,23,3
3632,348,24,4
3633,349,21,1
3634,349,31,1
3635,349,33,1
3636,349,34,1
3637,349,25,1
3638,349,22,2
3639,349,32,2
3640,349,23,3
3641,349,24,4
3642,350,21,1
3643,350,31,1
3644,350,33,1
3645,350,34,1
3646,350,25,1
3647,350,22,2
3648,350,32,2
3649,350,23,3
3650,350,24,4
3651,351,21,1
3652,351,31,1
3653,351,33,1
3654,351,34,1
3655,351,25,1
3656,351,22,2
3657,351,32,2
3658,351,23,3
3659,351,24,4
3660,352,21,1
3661,352,31,1
3662,352,33,1
3663,352,34,1
3664,352,25,1
3665,352,22,2
3666,352,32,2
3667,352,23,3
3668,352,24,4
3669,353,21,1
3670,353,31,1
3671,353,33,1
3672,353,34,1
3673,353,25,1
3674,353,22,2
3675,353,32,2
3676,353,23,3
3677,353,24,4
3678,354,21,1
3679,354,31,1
3680,354,33,1
3681,354,34,1
3682,354,25,1
3683,354,22,2
3684,354,32,2
3685,354,23,3
3686,354,24,4
3687,355,21,1
3688,355,31,1
3689,355,33,1
3690,355,34,1
3691,355,25,1
3692,355,22,2
3693,355,32,2
3694,355,23,3
3695,355,24,4
3696,356,21,1
3697,356,31,1
3698,356,33,1
3699,356,34,1
3700,356,25,1
3701,356,22,2
3702,356,32,2
3703,356,23,3
3704,356,24,4
3705,357,21,1
3706,357,31,1
3707,357,33,1
3708,357,34,1
3709,357,25,1
3710,357,22,2
3711,357,32,2
3712,357,23,3
3713,357,24,4
3714,358,21,1
3715,358,31,1
3716,358,33,1
3717,358,34,1
3718,358,25,1
3719,358,22,2
3720,358,32,2
3721,358,23,3
3722,358,24,4
3723,359,21,1
3724,359,31,1
3725,359,33,1
3726,359,34,1
3727,359,25,1
3728,359,22,2
3729,359,32,2
3730,359,23,3
3731,359,24,4
3732,360,21,1
3733,360,31,1
3734,360,33,1
3735,360,34,1
3736,360,25,1
3737,360,22,2
3738,360,32,2
3739,360,23,3
3740,360,24,4
3741,361,21,1
3742,361,31,1
3743,361,33,1
3744,361,34,1
3745,361,25,1
3746,361,22,2
3747,361,32,2
3748,361,23,3
3749,361,24,4
3750,362,21,1
3751,362,31,1
3752,362,33,1
3753,362,34,1
3754,362,25,1
3755,362,22,2
3756,362,32,2
3757,362,23,3
3758,362,24,4
3759,363,21,1
3760,363,31,1
3761,363,33,1
3762,363,34,1
3763,363,25,1
3764,363,22,2
3765,363,32,2
3766,363,23,3
3767,363,24,4
3768,364,21,1
3769,364,31,1
3770,364,33,1
3771,364,34,1
3772,364,25,1
3773,364,22,2
3774,364,32,2
3775,364,23,3
3776,364,24,4
3777,365,21,1
3778,365,31,1
3779,365,33,1
3780,365,34,1
3781,365,25,1
3782,365,22,2
3783,365,32,2
3784,365,23,3
3785,365,24,4
3786,366,21,1
3787,366,31,1
3788,366,33,1
3789,366,34,1
3790,366,25,1
3791,366,22,2
3792,366,32,2
3793,366,23,3
3794,366,24,4
3795,367,21,1
3796,367,31,1
3797,367,33,1
3798,367,34,1
3799,367,25,1
3800,367,22,2
3801,367,32,2
3802,367,23,3
3803,367,24,4
3804,368,21,1
3805,368,31,1
3806,368,33,1
3807,368,34,1
3808,368,25,1
3809,368,22,2
3810,368,32,2
3811,368,23,3
3812,368,24,4
3813,369,21,1
3814,369,31,1
3815,369,33,1
3816,369,34,1
3817,369,25,1
3818,369,22,2
3819,369,32,2
3820,369,23,3
3821,369,24,4
3822,370,21,1
3823,370,31,1
3824,370,33,1
3825,370,34,1
3826,370,25,1
3827,370,22,2
3828,370,32,2
3829,370,23,3
3830,370,24,4
3831,371,21,1
3832,371,31,1
3833,371,33,1
3834,371,34,1
3835,371,25,1
3836,371,22,2
3837,371,32,2
3838,371,23,3
3839,371,24,4
3840,372,21,1
3841,372,31,1
3842,372,33,1
3843,372,34,1
3844,372,25,1
3845,372,22,2
3846,372,32,2
3847,372,23,3
3848,372,24,4
3849,373,21,1
3850,373,31,1
3851,373,33,1
3852,373,34,1
3853,373,25,1
3854,373,22,2
3855,373,32,2
3856,373,23,3
3857,373,24,4
3858,374,21,1
3859,374,31,1
3860,374,33,1
3861,374,34,1
3862,374,25,1
3863,374,22,2
3864,374,32,2
3865,374,23,3
3866,374,24,4
3867,375,21,1
3868,375,31,1
3869,375,33,1
3870,375,34,1
3871,375,25,1
3872,375,22,2
3873,375,32,2
3874,375,23,3
3875,375,24,4
3876,376,21,1
3877,376,31,1
3878,376,33,1
3879,376,34,1
3880,376,25,1
3881,376,22,2
3882,376,32,2
3883,376,23,3
3884,376,24,4
3885,377,21,1
3886,377,31,1
3887,377,33,1
3888,377,34,1
3889,377,25,1
3890,377,22,2
3891,377,32,2
3892,377,23,3
3893,377,24,4
3894,378,21,1
3895,378,31,1
3896,378,33,1
3897,378,34,1
3898,378,25,1
3899,378,22,2
3900,378,32,2
3901,378,23,3
3902,378,24,4
3903,379,21,1
3904,379,31,1
3905,379,33,1
3906,379,34,1
3907,379,25,1
3908,379,22,2
3909,379,32,2
3910,379,23,3
3911,379,24,4
3912,380,21,1
3913,380,31,1
3914,380,33,1
3915,380,34,1
3916,380,25,1
3917,380,22,2
3918,380,32,2
3919,380,23,3
3920,380,24,4
3921,381,21,1
3922,381,31,1
3923,381,33,1
3924,381,34,1
3925,381,25,1
3926,381,22,2
3927,381,32,2
3928,381,23,3
3929,381,24,4
3930,382,21,1
3931,382,31,1
3932,382,33,1
3933,382,34,1
3934,382,25,1
3935,382,22,2
3936,382,32,2
3937,382,23,3
3938,382,24,4
3939,383,21,1
3940,383,31,1
3941,383,33,1
3942,383,34,1
3943,383,25,1
3944,383,22,2
3945,383,32,2
3946,383,23,3
3947,383,24,4
3948,384,21,1
3949,384,31,1
3950,384,33,1
3951,384,34,1
3952,384,25,1
3953,384,22,2
3954,384,32,2
3955,384,23,3
3956,384,24,4
3957,385,21,1
3958,385,31,1
3959,385,33,1
3960,385,34,1
3961,385,25,1
3962,385,22,2
3963,385,32,2
3964,385,23,3
3965,385,24,4
3966,386,21,1
3967,386,31,1
3968,386,33,1
3969,386,34,1
3970,386,25,1
3971,386,22,2
3972,386,32,2
3973,386,23,3
3974,386,24,4
3975,387,21,1
3976,387,31,1
3977,387,33,1
3978,387,34,1
3979,387,25,1
3980,387,22,2
3981,387,32,2
3982,387,23,3
3983,387,24,4
3984,388,21,1
3985,388,31,1
3986,388,33,1
3987,388,34,1
3988,388,25,1
3989,388,22,2
3990,388,32,2
3991,388,23,3
3992,388,24,4
3993,389,21,1
3994,389,31,1
3995,389,33,1
3996,389,34,1
3997,389,25,1
3998,389,22,2
3999,389,32,2
4000,389,23,3
4001,389,24,4
4002,390,21,1
4003,390,31,1
4004,390,33,1
4005,390,34,1
4006,390,25,1
4007,390,22,2
4008,390,32,2
4009,390,23,3
4010,390,24,4
4011,391,21,1
4012,391,31,1
4013,391,33,1
4014,391,34,1
4015,391,25,1
4016,391,22,2
4017,391,32,2
4018,391,23,3
4019,391,24,4
4020,392,21,1
4021,392,31,1
4022,392,33,1
4023,392,34,1
4024,392,25,1
4025,392,22,2
4026,392,32,2
4027,392,23,3
4028,392,24,4
4029,393,21,1
4030,393,31,1
4031,393,33,1
4032,393,34,1
4033,393,25,1
4034,393,22,2
4035,393,32,2
4036,393,23,3
4037,393,24,4
4038,394,21,1
4039,394,31,1
4040,394,33,1
4041,394,34,1
4042,394,25,1
4043,394,22,2
4044,394,32,2
4045,394,23,3
4046,394,24,4
4047,395,21,1
4048,395,31,1
4049,395,33,1
4050,395,34,1
4051,395,25,1
4052,395,22,2
4053,395,32,2
4054,395,23,3
4055,395,24,4
4056,396,21,1
4057,396,31,1
4058,396,33,1
4059,396,34,1
4060,396,25,1
4061,396,22,2
4062,396,32,2
4063,396,23,3
4064,396,24,4
4065,397,21,1
4066,397,31,1
4067,397,33,1
4068,397,34,1
4069,397,25,1
4070,397,22,2
4071,397,32,2
4072,397,23,3
4073,397,24,4
4074,398,21,1
4075,398,31,1
4076,398,33,1
4077,398,34,1
4078,398,25,1
4079,398,22,2
4080,398,32,2
4081,398,23,3
4082,398,24,4
4083,399,21,1
4084,399,31,1
4085,399,33,1
4086,399,34,1
4087,399,25,1
4088,399,22,2
4089,399,32,2
4090,399,23,3
4091,399,24,4
4092,400,21,1
4093,400,31,1
4094,400,33,1
4095,400,34,1
4096,400,25,1
4097,400,22,2
4098,400,32,2
4099,400,23,3
4100,400,24,4
4101,401,26,1
4102,401,31,1
4103,401,33,1
4104,401,34,1
4105,401,30,1
4106,401,27,2
4107,401,32,2
4108,401,28,3
4109,401,29,4
4110,402,26,1
4111,402,31,1
4112,402,33,1
4113,402,34,1
4114,402,30,1
4115,402,27,2
4116,402,32,2
4117,402,28,3
4118,402,29,4
4119,403,26,1
4120,403,31,1
4121,403,33,1
4122,403,34,1
4123,403,30,1
4124,403,27,2
4125,403,32,2
4126,403,28,3
4127,403,29,4
4128,404,26,1
4129,404,31,1
4130,404,33,1
4131,404,34,1
4132,404,30,1
4133,404,27,2
4134,404,32,2
4135,404,28,3
4136,404,29,4
4137,405,26,1
4138,405,31,1
4139,405,33,1
4140,405,34,1
4141,405,30,1
4142,405,27,2
4143,405,32,2
4144,405,28,3
4145,405,29,4
4146,406,26,1
4147,406,31,1
4148,406,33,1
4149,406,34,1
4150,406,30,1
4151,406,27,2
4152,406,32,2
4153,406,28,3
4154,406,29,4
4155,407,26,1
4156,407,31,1
4157,407,33,1
4158,407,34,1
4159,407,30,1
4160,407,27,2
4161,407,32,2
4162,407,28,3
4163,407,29,4
4164,408,26,1
4165,408,31,1
4166,408,33,1
4167,408,34,1
4168,408,30,1
4169,408,27,2
4170,408,32,2
4171,408,28,3
4172,408,29,4
4173,409,26,1
4174,409,31,1
4175,409,33,1
4176,409,34,1
4177,409,30,1
4178,409,27,2
4179,409,32,2
4180,409,28,3
4181,409,29,4
4182,410,26,1
4183,410,31,1
4184,410,33,1
4185,410,34,1
4186,410,30,1
4187,410,27,2
4188,410,32,2
4189,410,28,3
4190,410,29,4
4191,411,26,1
4192,411,31,1
4193,411,33,1
4194,411,34,1
4195,411,30,1
4196,411,27,2
4197,411,32,2
4198,411,28,3
4199,411,29,4
4200,412,26,1
4201,412,31,1
4202,412,33,1
4203,412,34,1
4204,412,30,1
4205,412,27,2
4206,412,32,2
4207,412,28,3
4208,412,29,4
4209,413,26,1
4210,413,31,1
4211,413,33,1
4212,413,34,1
4213,413,30,1
4214,413,27,2
4215,413,32,2
4216,413,28,3
4217,413,29,4
4218,414,26,1
4219,414,31,1
4220,414,33,1
4221,414,34,1
4222,414,30,1
4223,414,27,2
4224,414,32,2
4225,414,28,3
4226,414,29,4
4227,415,26,1
4228,415,31,1
4229,415,33,1
4230,415,34,1
4231,415,30,1
4232,415,27,2
4233,415,32,2
4234,415,28,3
4235,415,29,4
4236,416,26,1
4237,416,31,1
4238,416,33,1
4239,416,34,1
4240,416,30,1
4241,416,27,2
4242,416,32,2
4243,416,28,3
4244,416,29,4
4245,417,26,1
4246,417,31,1
4247,417,33,1
4248,417,34,1
4249,417,30,1
4250,417,27,2
4251,417,32,2
4252,417,28,3
4253,417,29,4
4254,418,26,1
4255,418,31,1
4256,418,33,1
4257,418,34,1
4258,418,30,1
4259,418,27,2
4260,418,32,2
4261,418,28,3
4262,418,29,4
4263,419,26,1
4264,419,31,1
4265,419,33,1
4266,419,34,1
4267,419,30,1
4268,419,27,2
4269,419,32,2
4270,419,28,3
4271,419,29,4
4272,420,26,1
4273,420,31,1
4274,420,33,1
4275,420,34,1
4276,420,30,1
4277,420,27,2
4278,420,32,2
4279,420,28,3
4280,420,29,4
4281,421,26,1
4282,421,31,1
4283,421,33,1
4284,421,34,1
4285,421,30,1
4286,421,27,2
4287,421,32,2
4288,421,28,3
4289,421,29,4
4290,422,26,1
4291,422,31,1
4292,422,33,1
4293,422,34,1
4294,422,30,1
4295,422,27,2
4296,422,32,2
4297,422,28,3
4298,422,29,4
4299,423,26,1
4300,423,31,1
4301,423,33,1
4302,423,34,1
4303,423,30,1
4304,423,27,2
4305,423,32,2
4306,423,28,3
4307,423,29,4
4308,424,26,1
4309,424,31,1
4310,424,33,1
4311,424,34,1
4312,424,30,1
4313,424,27,2
4314,424,32,2
4315,424,28,3
4316,424,29,4
4317,425,26,1
4318,425,31,1
4319,425,33,1
4320,425,34,1
4321,425,30,1
4322,425,27,2
4323,425,32,2
4324,425,28,3
4325,425,29,4
4326,426,26,1
4327,426,31,1
4328,426,33,1
4329,426,34,1
4330,426,30,1
4331,426,27,2
4332,426,32,2
4333,426,28,3
4334,426,29,4
4335,427,26,1
4336,427,31,1
4337,427,33,1
4338,427,34,1
4339,427,30,1
4340,427,27,2
4341,427,32,2
4342,427,28,3
4343,427,29,4
4344,428,26,1
4345,428,31,1
4346,428,33,1
4347,428,34,1
4348,428,30,1
4349,428,27,2
4350,428,32,2
4351,428,28,3
4352,428,29,4
4353,429,26,1
4354,429,31,1
4355,429,33,1
4356,429,34,1
4357,429,30,1
4358,429,27,2
4359,429,32,2
4360,429,28,3
4361,429,29,4
4362,430,26,1
4363,430,31,1
4364,430,33,1
4365,430,34,1
4366,430,30,1
4367,430,27,2
4368,430,32,2
4369,430,28,3
4370,430,29,4
4371,431,26,1
4372,431,31,1
4373,431,33,1
4374,431,34,1
4375,431,30,1
4376,431,27,2
4377,431,32,2
4378,431,28,3
4379,431,29,4
4380,432,26,1
4381,432,31,1
4382,432,33,1
4383,432,34,1
4384,432,30,1
4385,432,27,2
4386,432,32,2
4387,432,28,3
4388,432,29,4
4389,433,26,1
4390,433,31,1
4391,433,33,1
4392,433,34,1
4393,433,30,1
4394,433,27,2
4395,433,32,2
4396,433,28,3
4397,433,29,4
4398,434,26,1
4399,434,31,1
4400,434,33,1
4401,434,34,1
4402,434,30,1
4403,434,27,2
4404,434,32,2
4405,434,28,3
4406,434,29,4
4407,435,26,1
4408,435,31,1
4409,435,33,1
4410,435,34,1
4411,435,30,1
4412,435,27,2
4413,435,32,2
4414,435,28,3
4415,435,29,4
4416,436,26,1
4417,436,31,1
4418,436,33,1
4419,436,34,1
4420,436,30,1
4421,436,27,2
4422,436,32,2
4423,436,28,3
4424,436,29,4
4425,437,26,1
4426,437,31,1
4427,437,33,1
4428,437,34,1
4429,437,30,1
4430,437,27,2
4431,437,32,2
4432,437,28,3
4433,437,29,4
4434,438,26,1
4435,438,31,1
4436,438,33,1
4437,438,34,1
4438,438,30,1
4439,438,27,2
4440,438,32,2
4441,438,28,3
4442,438,29,4
4443,439,26,1
4444,439,31,1
4445,439,33,1
4446,439,34,1
4447,439,30,1
4448,439,27,2
4449,439,32,2
4450,439,28,3
4451,439,29,4
4452,440,26,1
4453,440,31,1
4454,440,33,1
4455,440,34,1
4456,440,30,1
4457,440,27,2
4458,440,32,2
4459,440,28,3
4460,440,29,4
4461,441,26,1
4462,441,31,1
4463,441,33,1
4464,441,34,1
4465,441,30,1
4466,441,27,2
4467,441,32,2
4468,441,28,3
4469,441,29,4
4470,442,26,1
4471,442,31,1
4472,442,33,1
4473,442,34,1
4474,442,30,1
4475,442,27,2
4476,442,32,2
4477,442,28,3
4478,442,29,4
4479,443,26,1
4480,443,31,1
4481,443,33,1
4482,443,34,1
4483,443,30,1
4484,443,27,2
4485,443,32,2
4486,443,28,3
4487,443,29,4
4488,444,26,1
4489,444,31,1
4490,444,33,1
4491,444,34,1
4492,444,30,1
4493,444,27,2
4494,444,32,2
4495,444,28,3
4496,444,29,4
4497,445,26,1
4498,445,31,1
4499,445,33,1
4500,445,34,1
4501,445,30,1
4502,445,27,2
4503,445,32,2
4504,445,28,3
4505,445,29,4
4506,446,26,1
4507,446,31,1
4508,446,33,1
4509,446,34,1
4510,446,30,1
4511,446,27,2
4512,446,32,2
4513,446,28,3
4514,446,29,4
4515,447,26,1
4516,447,31,1
4517,447,33,1
4518,447,34,1
4519,447,30,1
4520,447,27,2
4521,447,32,2
4522,447,28,3
4523,447,29,4
4524,448,26,1
4525,448,31,1
4526,448,33,1
4527,448,34,1
4528,448,30,1
4529,448,27,2
4530,448,32,2
4531,448,28,3
4532,448,29,4
4533,449,26,1
4534,449,31,1
4535,449,33,1
4536,449,34,1
4537,449,30,1
4538,449,27,2
4539,449,32,2
4540,449,28,3
4541,449,29,4
4542,450,26,1
4543,450,31,1
4544,450,33,1
4545,450,34,1
4546,450,30,1
4547,450,27,2
4548,450,32,2
4549,450,28,3
4550,450,29,4
4551,451,26,1
4552,451,31,1
4553,451,33,1
4554,451,34,1
4555,451,30,1
4556,451,27,2
4557,451,32,2
4558,451,28,3
4559,451,29,4
4560,452,26,1
4561,452,31,1
4562,452,33,1
4563,452,34,1
4564,452,30,1
4565,452,27,2
4566,452,32,2
4567,452,28,3
4568,452,29,4
4569,453,26,1
4570,453,31,1
4571,453,33,1
4572,453,34,1
4573,453,30,1
4574,453,27,2
4575,453,32,2
4576,453,28,3
4577,453,29,4
4578,454,26,1
4579,454,31,1
4580,454,33,1
4581,454,34,1
4582,454,30,1
4583,454,27,2
4584,454,32,2
4585,454,28,3
4586,454,29,4
4587,455,26,1
4588,455,31,1
4589,455,33,1
4590,455,34,1
4591,455,30,1
4592,455,27,2
4593,455,32,2
4594,455,28,3
4595,455,29,4
4596,456,26,1
4597,456,31,1
4598,456,33,1
4599,456,34,1
4600,456,30,1
4601,456,27,2
4602,456,32,2
4603,456,28,3
4604,456,29,4
4605,457,26,1
4606,457,31,1
4607,457,33,1
4608,457,34,1
4609,457,30,1
4610,457,27,2
4611,457,32,2
4612,457,28,3
4613,457,29,4
4614,458,26,1
4615,458,31,1
4616,458,33,1
4617,458,34,1
4618,458,30,1
4619,458,27,2
4620,458,32,2
4621,458,28,3
4622,458,29,4
4623,459,26,1
4624,459,31,1
4625,459,33,1
4626,459,34,1
4627,459,30,1
4628,459,27,2
4629,459,32,2
4630,459,28,3
4631,459,29,4
4632,460,26,1
4633,460,31,1
4634,460,33,1
4635,460,34,1
4636,460,30,1
4637,460,27,2
4638,460,32,2
4639,460,28,3
4640,460,29,4
4641,461,26,1
4642,461,31,1
4643,461,33,1
4644,461,34,1
4645,461,30,1
4646,461,27,2
4647,461,32,2
4648,461,28,3
4649,461,29,4
4650,462,26,1
4651,462,31,1
4652,462,33,1
4653,462,34,1
4654,462,30,1
4655,462,27,2
4656,462,32,2
4657,462,28,3
4658,462,29,4
4659,463,26,1
4660,463,31,1
4661,463,33,1
4662,463,34,1
4663,463,30,1
4664,463,27,2
4665,463,32,2
4666,463,28,3
4667,463,29,4
4668,464,26,1
4669,464,31,1
4670,464,33,1
4671,464,34,1
4672,464,30,1
4673,464,27,2
4674,464,32,2
4675,464,28,3
4676,464,29,4
4677,465,26,1
4678,465,31,1
4679,465,33,1
4680,465,34,1
4681,465,30,1
4682,465,27,2
4683,465,32,2
4684,465,28,3
4685,465,29,4
4686,466,26,1
4687,466,31,1
4688,466,33,1
4689,466,34,1
4690,466,30,1
4691,466,27,2
4692,466,32,2
4693,466,28,3
4694,466,29,4
4695,467,26,1
4696,467,31,1
4697,467,33,1
4698,467,34,1
4699,467,30,1
4700,467,27,2
4701,467,32,2
4702,467,28,3
4703,467,29,4
4704,468,26,1
4705,468,31,1
4706,468,33,1
4707,468,34,1
4708,468,30,1
4709,468,27,2
4710,468,32,2
4711,468,28,3
4712,468,29,4
4713,469,26,1
4714,469,31,1
4715,469,33,1
4716,469,34,1
4717,469,30,1
4718,469,27,2
4719,469,32,2
4720,469,28,3
4721,469,29,4
4722,470,26,1
4723,470,31,1
4724,470,33,1
4725,470,34,1
4726,470,30,1
4727,470,27,2
4728,470,32,2
4729,470,28,3
4730,470,29,4
4731,471,26,1
4732,471,31,1
4733,471,33,1
4734,471,34,1
4735,471,30,1
4736,471,27,2
4737,471,32,2
4738,471,28,3
4739,471,29,4
4740,472,26,1
4741,472,31,1
4742,472,33,1
4743,472,34,1
4744,472,30,1
4745,472,27,2
4746,472,32,2
4747,472,28,3
4748,472,29,4
4749,473,26,1
4750,473,31,1
4751,473,33,1
4752,473,34,1
4753,473,30,1
4754,473,27,2
4755,473,32,2
4756,473,28,3
4757,473,29,4
4758,474,26,1
4759,474,31,1
4760,474,33,1
4761,474,34,1
4762,474,30,1
4763,474,27,2
4764,474,32,2
4765,474,28,3
4766,474,29,4
4767,475,26,1
4768,475,31,1
